"","id","co_entidade","no_entidade","co_orgao_regional","co_regiao","co_mesorregiao","co_microrregiao","co_uf","co_municipio","co_distrito","tp_localizacao","tp_localizacao_diferenciada","geo_ref_latitude","geo_ref_longitude"
"1540",1540,29466016,"ESCOLINHA PATAMARES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1541",1541,29466040,"EDUCANDARIO JARDIM DE DEUS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1542",1542,29466059,"ESCOLA PLANETA MAGICO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1543",1543,29466067,"COLEGIO CLASSE A BRASIL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1544",1544,29466091,"ESCOLA SANTANA BARBOSA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1545",1545,29466113,"COLEGIO LIDER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1546",1546,29466156,"ESCOLA RISQUE E RABISQUE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1547",1547,29467101,"ESCOLA PRIMEIROS PASSOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1548",1548,29467110,"ETICA CENTRO DE EDUCACAO PROFISSIONAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1549",1549,29467187,"ESCOLA CANTINHO DO ROUXINOL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1550",1550,29467225,"CENTRO EDUCACIONAL LUZANE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1551",1551,29467241,"CENTRO EDUCACIONAL ESPACO DO SABER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1552",1552,29467276,"SENAC - SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1553",1553,29993750,"CENTRO EDUCACIONAL EVOLUCAO INFANTIL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1554",1554,29993776,"ESCOLA MODERNA SANTA IZABEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1555",1555,29882729,"EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EMPREENDE BAHIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1556",1556,29926742,"ESCOLA COMUNITARIA CRECHE ESCOLA ZELIA RIBEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1557",1557,29468256,"ESCOLA SANTOS NOBRE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1558",1558,29468264,"CENTRO EDUCACIONAL ALBA ALELUIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1559",1559,29471125,"CRECHE E ESCOLA COMUNITARIA ANJO BOM","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1560",1560,29468922,"ESCOLA LABORATORIO ESCOLAB COUTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1561",1561,29468930,"ESCOLA LABORATORIO ESCOLAB BOCA DO RIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1562",1562,29469473,"ESCOLA EVOLUCAO DO SABER LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1563",1563,29469490,"CENTRO EDUCACIONAL MANANCIAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1564",1564,29469503,"CENTRO EDUCACIONAL AGNELO MOREIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1565",1565,29469511,"ESCOLA CRIARTES AEIOU","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1566",1566,29469520,"EVM ESCOLA VOVO MIMI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1567",1567,29469554,"ESCOLA PENIEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1568",1568,29469643,"CRECHE ESCOLA FERREIRA SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1569",1569,29470382,"CRECHE E PRE ESCOLA PRIMEIRO PASSO NOVA BRASILIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1570",1570,29470390,"ESCOLA MUNICIPAL DE BOM JESUS","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"1571",1571,29470412,"CRECHE E PRE ESCOLA PRIMEIRO PASSO FAZENDA GRANDE III","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1572",1572,29470420,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JARDIM BRASILIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1573",1573,29993954,"CENTRO DE EDUCACAO INFANTIL IRMA GUILHERMINA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1574",1574,29610605,"ESCOLA CASA VIA MAGIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1575",1575,29455537,"ESCOLINHA PEQUENO MONTE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1576",1576,29471834,"GRAU TECNICO BAHIA LTDA EPP","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1577",1577,29471877,"CRECHE ESCOLA REINO DAS LETRAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1578",1578,29471931,"EDUCANDARIO BETEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1579",1579,29471940,"ESCOLA BEIJA FLOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1580",1580,29472784,"ASSOCIACAO CENTRO EDUCACIONAL KIMEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1581",1581,29472792,"CRECHE E PRE ESCOLA PRIMEIRO PASSO CANABRAVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1582",1582,29472822,"ESCOLA MUNICIPAL CORACAO DE MARIA","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"1583",1583,29472849,"ESCOLA MUNICIPAL ILHA DOS FRADES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1584",1584,29472857,"ESCOLA MUNICIPAL JARDIM DAS MARGARIDAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1585",1585,29472873,"CRECHE ESCOLA VILLA ENCANTADA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1586",1586,29472881,"ESCOLA LABORATORIO ESCOLAB SUBURBIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1587",1587,29473489,"ESCOLINHA LAR DOS SMURFS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1588",1588,29473519,"INSTITUTO DE ENSINO CAVALCANTI SOUZA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1589",1589,29343160,"EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1590",1590,29343232,"COLEGIO CANDIDO PORTINARI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1591",1591,29343259,"INSTITUTO EDUCACIONAL PISOM","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1592",1592,29343313,"CENTRO EDUCACIONAL IVANILDES LEITE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1593",1593,29343356,"ESCOLA GERACAO 10","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1594",1594,29343410,"COLEGIO ACADEMICO III","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1595",1595,29343666,"ESCOLA SENHOR DOS PASSOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1596",1596,29343852,"EDUCANDARIO SANTO INACIO DE LOYOLA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1597",1597,29336317,"ESCOLA MUNICIPAL DO PAU MIUDO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1598",1598,29336392,"ESCOLA MUNICIPAL SAO GONCALO DO RETIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1599",1599,29336430,"ESCOLA MUNICIPAL PE MANUEL CORREIA DE SOUZA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1600",1600,29343879,"ESCOLINHA MEUS PRIMEIROS PASSOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1601",1601,29344417,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALVARO BAHIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1602",1602,29344433,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALVARO DA FRANCA ROCHA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1603",1603,29344441,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANGELINA ROCHA DE ASSIS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1604",1604,29344522,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL DRº ELIEZER AUDIFACE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1605",1605,29344565,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL YOLANDA PIRES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1606",1606,29450047,"CENTRO EDUCACIONAL OLIVEIRA SALES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1607",1607,29190118,"EE - ESCOLA CLARITA MARIANI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1608",1608,29404223,"EE - COLEGIO ESTADUAL PROFESSOR LUIS DE MOURA BASTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1609",1609,29336473,"EE - COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1610",1610,29336511,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL CSU JOAO PAULO I","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1611",1611,29336538,"ESCOLA MUNICIPAL CRISTO REI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1612",1612,29336554,"ESCOLA MUNICIPAL DE ITACARANHA MANOEL FAUSTINO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1613",1613,29336562,"CIEP - ENGº LEONEL DE MOURA BRIZOLA - ESCOLA MUNICIPAL PIRATINI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1614",1614,29336597,"ESCOLA MUNICIPAL PROFESSORA ANITA BARBUDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1615",1615,29336627,"EE - COLEGIO ESTADUAL DAVID MENDES PEREIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1616",1616,29336635,"ESCOLA MUNICIPAL ADALGISA SOUZA PINTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1617",1617,29336651,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRECHE VOVO ZEZINHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1618",1618,29336686,"ESCOLA MUNICIPAL BELA VISTA DO LOBATO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1619",1619,29336708,"EE - COLEGIO ESTADUAL EDUARDO BAHIANA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1620",1620,29344573,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELOYNA BARRADAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1621",1621,29344620,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL IACY VAZ FAGUNDES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1622",1622,29344638,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE ADEODATO DE SOUZA FILHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1623",1623,29344654,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE MARIA DE MAGALHAES NETO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1624",1624,29344662,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL LINDAURA ANDRADE MENDONCA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1625",1625,29344719,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL LUIS EDUARDO MAGALHAES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1626",1626,29344751,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DAS GRACAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1627",1627,29344760,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL OLGA BENARIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1628",1628,29344778,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL PIO BITTENCOURT","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1629",1629,29344794,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAFAEL DE OLIVEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1630",1630,29344816,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEMENTE DO AMANHA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1631",1631,29344832,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL UNIAO DA BOCA DO RIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1632",1632,29344840,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL UNIDOS DE CASTELO BRANCO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1633",1633,29344859,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL WALDECK ORNELAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1634",1634,29461677,"PROJETO CASULO CRECHE ESCOLA COMUNITARIA CRESCENDO COM CRISTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1635",1635,29187770,"EE - ESCOLA SANTA EDWIRGENS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1636",1636,29195330,"ESCOLA PIRLILIM","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1637",1637,29195403,"ESCOLA PRESIDENTE MEDICI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1638",1638,29195462,"EE - COLEGIO ESTADUAL PROFESSOR NOGUEIRA PASSOS - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1639",1639,29195527,"ESCOLA MUNICIPAL CELIA NOGUEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1640",1640,29195535,"ESCOLA MUNICIPAL ERALDO TINOCO MELO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1641",1641,29195543,"ESCOLA PROJECAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1642",1642,29195560,"ESCOLA PROTECAO A JUVENTUDE LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1643",1643,29195608,"INSTITUTO EDUCACIONAL RAMO DA VIDEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1644",1644,29195616,"ESCOLA RECANTO DA CRIANCA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1645",1645,29195675,"ESCOLA RECANTO ENCANTADO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1646",1646,29195772,"ESCOLA ROSA DE SHALON","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1647",1647,29195780,"ESCOLA ROSA DOS VENTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1648",1648,29195810,"ESCOLA RUY BARBOSA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1649",1649,29195829,"ESCOLA MUNICIPAL SAO FRANCISCO XAVIER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1650",1650,29392888,"ASSOCIACAO OBRAS SOCIAIS IRMA DULCE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1651",1651,29436818,"ESCLINHA E PLOC LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1652",1652,29181640,"COLEGIO SAO JOSE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1653",1653,29181658,"COLEGIO SAO LAZARO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1654",1654,29181739,"COLEGIO 2 DE JULHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1655",1655,29181755,"COLEGIO ADVENTISTA DE SALVADOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1656",1656,29181771,"COLEGIO ANCHIETA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1657",1657,29181780,"EMPREENDIMENTOS EDUCACIONAIS ANCHIETA LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1658",1658,29181798,"COLEGIO ANTONIO DE PADUA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1659",1659,29181801,"COLEGIO ANTONIO VIEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1660",1660,29181852,"COLEGIO ATUAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1661",1661,29181895,"COLEGIO BATISTA BRASILEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1662",1662,29181917,"COLEGIO BOM JESUS DOS MILAGRES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1663",1663,29181925,"COLEGIO CHRISTUS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1664",1664,29181984,"COLEGIO DO SAGRADO CORACAO DE JESUS- ATUALIZA EMPREENDIMENTOS EDUCACIONAIS LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1665",1665,29392578,"CRECHE ESCOLA CRIANCA FELIZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1666",1666,29831628,"ESCOLA COMUNITARIA JARDIM DA INFANCIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1667",1667,29459842,"ESCOLA MUNICIPAL ZILDA ARNS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1668",1668,29199859,"NUCLEO EDUCACIONAL GOES CALMON","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1669",1669,29456207,"CENTRO DE EDUCACAO INFANTIL P INTEGRAL DAIANE SILVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1670",1670,29415012,"ESCOLA DIDATICA ARCO-IRIS- ASSOCIACAO COMUNITARIA E CULTURAL STELLAGREICE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1671",1671,29461707,"UNIVERSIDADE SALVADOR CAMPUS FEDERACAO PA1","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1672",1672,29446040,"CRECHE ESCOLA COMUNITARIA UNIDOS DA PORTUGUESA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1673",1673,29185300,"EE - COLEGIO PROFESSOR GEORGE FRAGOSO MODESTO ANTIGA ESCOLA ESPECIAL DA PENITENCIARIA LEMOS DE BRITO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1674",1674,29188300,"ESCOLA MUNICIPAL SANTA TEREZINHA DO CHAME CHAME","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1675",1675,29189900,"ESCOLA MUNICIPAL CASA DA PROVIDENCIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1676",1676,29190800,"ESCOLA MUNICIPAL DORIVAL CAYMMI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1677",1677,29192200,"ESCOLA MUNICIPAL PERMINIO LEITE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1678",1678,29193400,"ESCOLA MUNICIPAL MADRE HELENA IRMAOS KENNEDY","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1679",1679,29195900,"ESCOLA MUNICIPAL SANTA RITA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1680",1680,29198100,"ESCOLINHA PETER PAN","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1681",1681,29199700,"ESCOLA MUNICIPAL OSVALDO CRUZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1682",1682,29461740,"UNIVERSIDADE SALVADOR CAMPUS RIO VERMELHO - PREDIO DE AULAS PA7","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1683",1683,29456100,"EDUCANDARIO ATUAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1684",1684,29183138,"EDUCANDARIO SANTA BARBARA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1685",1685,29428300,"ESCOLA DA PENINSULA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1686",1686,29475600,"CRECHE CANTINHO ENCANTADO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1687",1687,29397715,"CENTRO EDUCACIONAL PELA ARTE HORA DA CRIANCA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1688",1688,29446520,"ESCOLA MUNICIPAL VINICIUS DE MORAES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1689",1689,29467268,"CENTRO DE UNIDADE MOVEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1690",1690,29392721,"CENTRO EDUCACIONAL COMUNITARIO JOIAS DE CRISTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1691",1691,29459443,"OTE - CURSOS TECNICOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1692",1692,29194709,"ESCOLA NOSSA SENHORA DAS CANDEIAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1693",1693,29398029,"ESCOLA MUNICIPAL EDITE DANTAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1694",1694,29192161,"ESCOLA MUNICIPAL PROFESSOR ANTONIO PITHON PINTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1695",1695,29747627,"INSTITUTO DE JUVENTUDE INICIACAO CAPACITACAO PROFISSIONAL DANIEL COMBONI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1696",1696,29422400,"ESCOLA COMUNITARIA 28 DE SETEMBRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1697",1697,29384591,"ESCOLA MUNICIPAL IRMA MARIANA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1698",1698,29435200,"CRECHE ESCOLA AGDA GOMES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1699",1699,29532400,"UNIDADE SESI ITAPAGIPE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1700",1700,29559600,"ESCOLA ADVENTISTA DE PRAIA GRANDE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1701",1701,29364817,"ESCOLA DIVINO MESTRE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1702",1702,29461731,"UNIVERSIDADE SALVADOR CAMPUS PROFESSOR BARROS - CAMPUS PA9","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1703",1703,29593603,"CRECHE ESCOLA COMUNITARIA PADRE HEITOR FRISSOTTI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1704",1704,29188075,"COLEGIO SIAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1705",1705,29470102,"CRECHE E PRE ESCOLA PRIMEIRO PASSO PIATA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1706",1706,29383200,"APADA ASSOC DE PAIS AMIGOS DE DEFIC AUDI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1707",1707,29456215,"ESCOLINHA MEUS PRIMEIROS PASSOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1708",1708,29464056,"UNIVERSIDADE SALGADO DE OLIVEIRA - CAMPUS SALVADOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1709",1709,29421861,"ASSOCIACAO BENEF CRECHE MANOEL JACINTO COELHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1710",1710,29183162,"EDUCANDARIO ANGELO DE VASCONCELOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1711",1711,29449200,"ESCOLA CRECHE COMUNITARIA MG","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1712",1712,29450500,"ESCOLINHA MEU PEQUENO MUNDO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1713",1713,29450900,"ESCOLA LAR DE CRISTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1714",1714,29453500,"EDUCANDARIO SOUZA LEONE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1715",1715,29600600,"CRECHE ESCOLA COMUNITARIA ESMERALDINHA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1716",1716,29620600,"ASSOCIACAO BENEFICENTE EVANGELICA DE CAJAZEIRAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1717",1717,29646600,"CLUBE DE MAES CRECHE E ESCOLA NOSSA SENHORA DA LUZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1718",1718,29455413,"ESCOLA CASTELO DO SABER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1719",1719,29474019,"ESCOLA SINAI CRIARTE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1720",1720,29474035,"ESCOLA RECANTO INFANTIL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1721",1721,29474051,"ESCOLA INTEGRACAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1722",1722,29474078,"ESCOLA RAIZES DOSABER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1723",1723,29474086,"CRECHE ESCOLA SEMEANDO O SABER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1724",1724,29474116,"ASSOCIACAO CRECHE ESCOLA SEMENTINHA CRIACAO DO SENHOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1725",1725,29446635,"COLEGIO KENNEDY","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1726",1726,29194318,"ESCOLA MUNICIPAL DE PLATAFORMA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1727",1727,29411688,"EE - ESCOLA ESTADUAL PROFESSOR IGNACIO LUNELLI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1728",1728,29190002,"EE - COLEGIO ESTADUAL CELINA PINHO - CLASSE VIII","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1729",1729,29454018,"CEI GEREIMIAS BASTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1730",1730,29467284,"CENTRO DE FORMACAO PROFISSIONAL PITUBA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1731",1731,29200288,"CENTRO PESTALOZZI DE REABILITACAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1732",1732,29918758,"CRECHE ESCOLA SOROR JOANA ANGELICA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1733",1733,29181402,"CIEMP-CENTRO INTEG DE ENS MEDIO E PROFISSIONAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1734",1734,29190843,"ESCOLA DE 1 GRAU CASA ALTA DE AMARALINA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1735",1735,29906733,"CENTRO DE EDUCACAO GETSEMANI LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1736",1736,29528801,"CENTROS INTERDISCIPLINARES - CENINT","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"1737",1737,29386039,"ESCOLA COMUNITARIA CRECHE TIA ISA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
